C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.1359653904,0.6569488023,0.2519692973,0.212837653,0.6188985688,0.7249766367,0.0956743109,0.2760934495,0.2720527513,0.1500832344
0.3704011073,0.4115366227,0.8451034908,0.0277484865,0.2850099537,0.5321821728,0.5550349959,0.0260084316,0.8529602197,0.106887155
0.5705951232,0.5539333075,0.1322794891,0.3774543955,0.0365586968,0.6791254084,0.7692608271,0.772029146,1.3738846618,0.8107197836
0.4812415161,0.9515931473,0.7747183401,0.380511841,0.303466931,0.1752708218,0.1456264422,0.8887752183,-0.003853602,0.3597223993
0.7301390152,0.5909182766,0.2504496699,0.1101601242,0.5142179005,0.6802357425,0.925861146,0.2714329054,1.1530708178,0.8881025751
0.3419068429,0.0083308605,0.7050598995,0.0621084803,0.4205316983,0.9759162856,0.3204766731,0.1507886219,0.709992247,0.3275294193
0.9789714633,0.6268985736,0.1593233217,0.677131176,0.6288929283,0.9121335865,0.4949732628,0.7539665163,0.552229126,0.1193992922
0.9972375525,0.6262753254,0.7386859503,0.4549777702,0.2114436057,0.7889516753,0.8032594527,0.206309734,0.1090036866,0.2346434059
0.3944325164,0.4052478124,0.4564834071,0.1987270594,0.6573240615,0.2833899109,0.7242637617,0.128584445,0.5190608045,0.5110117519
0.2080209,0.4409868842,0.6196805376,0.5060246492,0.1795998125,0.4032969847,0.7885583834,0.8893855003,1.5690229757,0.2322212323
0.5492294611,0.7280820651,0.7506404157,0.503576693,0.9204044395,0.2897140767,0.9453776812,0.8833208932,-0.3979200151,0.6105813986
0.5570940911,0.1843731942,0.5156100799,0.9349173303,0.0805917479,0.5448868903,0.4325683827,0.1857746907,0.7068745393,0.0097040572
0.8919908799,0.8622570966,0.1039653773,0.4197047807,0.4325235783,0.9003754411,0.0726567707,0.444001489,0.3747448084,0.3183451919
0.2253808446,0.2123450875,0.4108889571,0.7480159681,0.0613118043,0.0088110125,0.7635467058,0.1976999391,0.1011621427,0.7437011807
0.8435879207,0.9588322733,0.8494908729,0.9161736604,0.6811798213,0.6397238364,0.7032195972,0.0334458224,0.2068909529,0.645199208
0.3817949021,0.1395830478,0.775496328,0.4695406081,0.6847106091,0.3231155331,0.9399627981,0.3851717892,0.8186468078,0.4919110716
0.692601393,0.8916016044,0.688002267,0.5305089815,0.134483117,0.8901071311,0.3029948759,0.8136515215,-0.3022706417,0.713335391
0.8895843851,0.0075099587,0.2937931488,0.5809049143,0.000709598,0.5304653418,0.7932872526,0.9223162101,0.5823516037,0.0130967867
0.1496829713,0.5585263278,0.9212223237,0.9023139254,0.7212523984,0.1366419631,0.924958579,0.2311654852,-0.1542015031,0.9106922635
0.0604120723,0.3030025945,0.5339112268,0.0456519128,0.3007212974,0.601329207,0.4122037518,0.0159760047,0.5311006735,0.9698908376
0.9616409114,0.3709214438,0.7777512851,0.2798052597,0.5942576866,0.5646039086,0.78819873,0.0408593601,0.3854213376,0.5044612763
0.1669318345,0.0605548676,0.0293300656,0.2655406793,0.6714590463,0.6723164049,0.0512307917,0.1401679337,0.9140976973,0.4838881198
0.2615956681,0.6104989385,0.1884818413,0.3870055154,0.9688347783,0.5295219594,0.3778410607,0.8042679656,-0.1450537685,0.8214000714
0.6761207295,0.0212867764,0.9294574137,0.2780884334,0.1356123072,0.6351761676,0.8529358813,0.4502080947,0.8623092764,0.699791499
0.5768560161,0.2484215421,0.4255084771,0.6140961793,0.4268064858,0.8868627831,0.2377599357,0.4222801714,0.4294116745,0.7717291901
0.9010733829,0.7682562877,0.0820419499,0.7729366383,0.053029858,0.6258085857,0.0608713606,0.7140367758,0.4218508478,0.968121271
0.3822337457,0.081067808,0.5424657866,0.7167086039,0.4426981359,0.6965746705,0.5049396162,0.7231713134,-0.4495561812,0.5650630476
0.3408985651,0.1169873113,0.6419550651,0.520067954,0.6549248761,0.1090940653,0.4499402693,0.1981770346,0.3064616254,0.2681351122
0.2899499089,0.9850749001,0.0574529964,0.94204857,0.8820825177,0.1274586389,0.364039962,0.3687465757,0.1164457797,0.8054073104
0.1299431954,0.0991054697,0.3912911453,0.9040713318,0.5220505185,0.5957142368,0.3201219682,0.287669425,0.6709140713,0.8111962912
0.9403106735,0.2733511492,0.2680552373,0.1166984772,0.1501010632,0.4626914403,0.8239754462,0.5248546877,-0.2536316144,0.2001249863
0.1325927865,0.2497341646,0.3159837098,0.4228708692,0.500675037,0.5233266378,0.3744812228,0.6221813751,1.0622544083,0.3400736206
0.1978020064,0.541210646,0.6503994666,0.8743162659,0.5444775038,0.4518242673,0.579083864,0.3569920844,1.0052805972,0.1454423564
0.5727765956,0.788228975,0.3534783109,0.6047666153,0.8105195128,0.5890063399,0.2474114436,0.066368215,0.0826560335,0.3748742582
0.6786424832,0.7277681942,0.0927554338,0.0284800417,0.1574909386,0.1328192614,0.7128109195,0.5245290022,0.4943580626,0.8071629784
0.0930768271,0.6874258488,0.9218222058,0.8330702976,0.8477414953,0.3259443232,0.0565032715,0.4766542986,1.6447390689,0.6579469477
0.0172462403,0.0355694984,0.0741051307,0.5294647159,0.5443488829,0.9423916092,0.8319646711,0.3537610806,0.3319124851,0.6765451359
0.6026705381,0.6574817124,0.0083363591,0.9424698734,0.6628129561,0.108784526,0.6417935163,0.5072316576,0.1834554165,0.8777187412
0.7152084053,0.7075586568,0.0976774986,0.4222551818,0.9532706828,0.9919505198,0.0378195648,0.2441552953,0.3898119108,0.2026544379
0.6425073233,0.153351764,0.4594567364,0.2055637801,0.1151321506,0.0731019832,0.728067127,0.3466823393,0.3986767247,0.6677375734
0.2676878834,0.7644788984,0.7101245961,0.4507059615,0.5205511284,0.8732517039,0.3031194058,0.4055727234,-0.4848922351,0.0669392481
0.6070615192,0.6548592839,0.2241306964,0.8924322798,0.9189360425,0.8104133717,0.0261174322,0.4777911613,1.206180318,0.0980067152
0.4043986457,0.6703529792,0.7133715555,0.1491707393,0.7502449222,0.1015920064,0.1409110014,0.116800687,-0.3096979802,0.1344230826
0.4922317996,0.4981793671,0.7912098924,0.031948373,0.9221740243,0.7064319645,0.782296301,0.1945228228,0.0270995385,0.8199606075
0.3574377925,0.4846210372,0.8458995485,0.4135037423,0.3043385349,0.1497171653,0.4348334822,0.0454147962,0.312497551,0.5780252853
0.7566593678,0.3685093924,0.8846034907,0.2926881742,0.0532233933,0.6233219915,0.825316829,0.5326106067,-0.5913966387,0.5662151345
0.7330989799,0.5457698336,0.3641402193,0.1490514705,0.5599289298,0.0829291872,0.4168087024,0.5619557841,-0.1114311753,0.1954885188
0.8976859034,0.4349951325,0.67467676,0.1363211277,0.0595549933,0.3733835826,0.1562392593,0.5176908993,0.990466214,0.4167241691
0.7424967737,0.7349365983,0.8867169968,0.9207099622,0.1827025923,0.7011482046,0.6959751334,0.5319009088,-0.4075940458,0.4177204364
0.8527893967,0.8380042915,0.6947583122,0.0704054109,0.9057019821,0.3194521401,0.3211314038,0.704485654,-0.165241076,0.6525086633
0.6747383967,0.2142133692,0.3215319348,0.8615488591,0.711724789,0.2185034263,0.0842489229,0.4693191671,-0.3329822582,0.9166776453
0.8826586509,0.4710971949,0.2600362793,0.0743744509,0.0312775463,0.0844857279,0.5134339444,0.0723816611,0.7625390154,0.8581399025
0.7806225987,0.5015281067,0.1283638904,0.9797456296,0.6431516563,0.2726288644,0.5542769043,0.7069320404,0.3725700821,0.361991219
0.1037589972,0.4591697376,0.2430888297,0.1165902608,0.4575868762,0.0181315023,0.7200844778,0.6102002624,1.5914435737,0.3892253732
0.3941523146,0.3134870546,0.9810339818,0.5021133422,0.9870392233,0.1270713046,0.7830892317,0.9771882839,-0.0678401948,0.6282376973
0.887592509,0.4719949238,0.4144398139,0.2866965193,0.4159688883,0.9009215826,0.4755952631,0.7224388295,0.7586089314,0.2789589006
0.6388648422,0.7139965465,0.6897520251,0.8354407865,0.7021365657,0.499557453,0.3609070448,0.4346618618,-0.0185858997,0.32710531
0.3927797016,0.6586483184,0.3846127823,0.9917944408,0.0228891885,0.6571878258,0.4732960016,0.7303676777,0.4200498828,0.9591766529
0.4470911378,0.3875377289,0.0855553256,0.9589236641,0.6917375631,0.4704167891,0.313885463,0.1864780793,0.0103999981,0.7168247735
0.1471249674,0.0010785468,0.2410606338,0.1034748159,0.8946231129,0.2764700056,0.5327283701,0.7367763532,0.1184573347,0.8602535501
0.6293539957,0.9024654631,0.2174823692,0.6924992472,0.2757705919,0.3689415728,0.239767961,0.1675723433,0.8924561727,0.9393854718
0.8431388648,0.8005079532,0.8420811658,0.9823863413,0.1548724281,0.0314088057,0.1947197439,0.438704221,0.8945781627,0.5276486207
0.1504296944,0.4355868842,0.3851093376,0.9428845571,0.799899542,0.6362385972,0.1773162711,0.1125223314,0.6694167959,0.8466235679
0.9858669567,0.6926798071,0.0715216053,0.1753404705,0.2967351404,0.6397816189,0.5471034713,0.7771047668,0.5677777667,0.5511614214
0.64598243,0.8416168647,0.1432628418,0.1031560864,0.5641881577,0.1721641889,0.6179052855,0.1747247167,0.4578951968,0.9197572376
0.2607298902,0.4795891416,0.1619894328,0.8951118463,0.8991018273,0.6019912774,0.1386502742,0.7281535461,0.6534199414,0.4993120798
0.481818008,0.1912780845,0.7543027721,0.4259573222,0.8221588498,0.7369251237,0.623774043,0.8275001798,0.5893355266,0.8209865033
0.2265285267,0.1088222653,0.4944110614,0.2637045787,0.5707186735,0.0237880658,0.2253946243,0.4331565922,0.0428786968,0.2054023863
0.9823335037,0.9107375429,0.6618419675,0.6766839739,0.0415198852,0.7972330218,0.2473159033,0.2521699214,0.7682122915,0.2579654174
0.7625609152,0.526588707,0.9202151848,0.6520191779,0.1898064105,0.6055935847,0.9755550926,0.6886930526,0.2401129117,-0.1641045394
0.6710177003,0.1944014281,0.750216172,0.1607154792,0.5848547304,0.8238095717,0.5013591183,0.881441894,0.4640359223,0.9725042519
0.7124868027,0.2581774001,0.8503614931,0.1136372409,0.4951909328,0.3861903228,0.6568392399,0.2876818511,0.3539277448,1.1083868734
0.9484040078,0.4242231188,0.9048746344,0.6542143866,0.317589229,0.1637246854,0.3028613834,0.8517272643,0.701642901,0.7232830615
0.6350963785,0.6982919325,0.3045344092,0.5010285688,0.2931473247,0.3469503699,0.4307233379,0.788023399,0.2713900409,0.5327404151
0.7894543282,0.4423250924,0.6068683715,0.0554109488,0.4656037582,0.6947855854,0.2417849183,0.236418608,0.0893053434,0.6349721379
0.3111336292,0.8152683256,0.2272940033,0.7369144005,0.1915393184,0.6036760644,0.9847791463,0.0281775288,0.831489475,0.3150360454
0.7128217994,0.1762007193,0.3851794904,0.9324617,0.6582542379,0.2971974956,0.6472688318,0.3596650609,0.1343772772,0.1201300959
0.02956748,0.7885010565,0.9353820441,0.5427064917,0.5769710691,0.6773683248,0.2941685221,0.3436464741,0.9660241279,0.7857029406
0.8168157313,0.2129417189,0.8618816494,0.7964428948,0.2858094449,0.4183284493,0.2423024748,0.3388158678,0.756232195,1.3245021249
0.3542990251,0.8929652135,0.8047450036,0.1202690854,0.2302984047,0.1061167206,0.832030375,0.778670382,0.2151527377,0.3550605713
0.6458508286,0.7285774546,0.7369132128,0.1978343023,0.5540288495,0.6950473635,0.9399967378,0.2117948658,0.6294036006,0.600326965
0.3497643077,0.3505750547,0.8686802465,0.4044952306,0.0400842919,0.2085140512,0.7322904411,0.2325522204,0.8278817914,0.6318014148
0.9822054103,0.3800321209,0.5095346897,0.7625684322,0.5285054709,0.8579198077,0.1908776587,0.6960407515,0.2218390322,0.4927109556
0.4741357442,0.6519668033,0.0231731374,0.7260411156,0.1588559772,0.2165494799,0.5200315185,0.32265433,0.9336078753,1.0381591184
0.2573286816,0.7216164479,0.4578194218,0.5175644202,0.7138896366,0.2644592375,0.7222092158,0.2203785417,0.5392998513,0.976089824
0.7893355051,0.356417477,0.7350211401,0.9198391534,0.8355287019,0.560040045,0.1943344912,0.702563051,0.6859091639,1.0626270054
0.2355435381,0.1975982826,0.1389553607,0.9355194009,0.5865109202,0.7510883233,0.9556698001,0.8243771438,0.7575361842,0.3237342458
0.8239826338,0.2357998933,0.0549606573,0.7234099283,0.7727372986,0.7320797294,0.2164790939,0.8248688634,0.9209886901,0.7932507815
0.2347354633,0.8350931371,0.815503643,0.5125991162,0.4746731748,0.8650352914,0.0528562305,0.3011243947,0.7449153326,1.2529498837
0.7229609089,0.3651418676,0.1495761833,0.3203344804,0.251817126,0.4005991787,0.2532421413,0.5047420817,0.9680546722,1.1149795337
0.1605694783,0.9807580401,0.0304823016,0.916687626,0.1935814668,0.4507705831,0.6388024072,0.3042637414,0.3412835011,0.560559701
0.167900184,0.0425431082,0.7957558448,0.8924760817,0.0706857985,0.5879487909,0.9220372795,0.8349159315,0.4156448288,1.0137589479
0.4931312439,0.1196609429,0.4622585211,0.6722808082,0.5291654538,0.4865973871,0.2773228216,0.2995649234,0.5712230345,0.7156673889
0.7270152607,0.3005714563,0.408963533,0.2967270218,0.0089018725,0.2295714916,0.7437206287,0.8773570868,0.1352501746,0.2766201293
0.48096609,0.3299603395,0.9944058161,0.4233227316,0.617810271,0.6645937417,0.7195057124,0.2318439955,0.4043796947,0.1979868436
0.6390800264,0.9460985052,0.2963527115,0.4283947236,0.605851791,0.9835814274,0.6325779365,0.3549721576,0.8409844292,1.1290627149
0.7737355389,0.8730180694,0.0822005585,0.3077959558,0.2811416718,0.6033329507,0.5846842984,0.6319342334,0.4206564489,0.4145995752
0.731584254,0.1227599303,0.2981015465,0.3771522627,0.3765967334,0.1127904741,0.534476369,0.1719582203,0.2115154491,0.9573808754
0.620695347,0.9212568339,0.3232121664,0.2363181894,0.6936033814,0.6028774454,0.2439366753,0.9034879375,0.7478996858,1.0983308038
0.9722122711,0.0573733236,0.6812813589,0.2292100626,0.6377822342,0.7449356639,0.8971964143,0.7782679541,0.798691171,0.6572780242
0.340618094,0.3770673581,0.1220183418,0.568128453,0.3358096038,0.2737720328,0.3074548209,0.5191404686,0.8839711483,0.9504875843
0.6387024769,0.0468840362,0.7216788342,0.8805834371,0.1436811219,0.0591889915,0.0459709894,0.0771663035,0.9175414174,0.3075653331
0.7454562961,0.0425917943,0.3466197239,0.0765455682,0.9218744541,0.1775970719,0.8324592695,0.3990883251,0.7291525425,1.2231986744
0.9260280633,0.624523855,0.50750858,0.7637342871,0.0885383232,0.4992354921,0.9072877,0.0606682759,0.6665336797,0.1882420301
0.493914992,0.235113993,0.4154212519,0.2752623597,0.9905552788,0.2406548951,0.4968192498,0.4371544957,0.0896479399,0.8308225047
0.9809401948,0.8622728595,0.0477222516,0.1692726242,0.3926731344,0.1051678805,0.9307226432,0.5920576446,0.5176454485,0.304193781
0.3342454762,0.9945492149,0.7281091175,0.2978284673,0.6776735098,0.2822462956,0.8698934873,0.8402843958,0.5851337034,0.8499512802
0.4296169235,0.7114518272,0.2051247553,0.2847607864,0.8111499189,0.4461742136,0.1982561301,0.5746045455,0.2861491889,0.7073845367
0.9431799909,0.7522462336,0.301417189,0.0746357167,0.103584958,0.6255688446,0.1666892081,0.0331129516,0.8350810372,0.5953026196
0.8399744034,0.3350030439,0.5048465683,0.0460405816,0.3682658118,0.4596230897,0.1700891108,0.1285706754,0.1237817676,1.231951487
0.6083213042,0.1937224012,0.8223142815,0.6020312525,0.0302855827,0.7264820041,0.6202195178,0.4913686042,0.8077971593,0.3463327063
0.7097517293,0.3650330898,0.7116200544,0.9780958608,0.0897489725,0.1239346967,0.0229714819,0.7127710597,0.7505978405,1.3115910167
0.5659256145,0.7873971287,0.6578360581,0.5423559617,0.3870027997,0.810304235,0.7415258864,0.1636606788,0.60627127,0.7055258802
0.2965364081,0.639402441,0.7101200071,0.9205915585,0.4666787898,0.2549497846,0.2096338329,0.3811481536,0.8653288532,1.4433475224
0.0794433248,0.3178475566,0.1245544912,0.2053702853,0.8029045636,0.0996296897,0.164448347,0.5434826392,0.8150741192,0.8425113501
0.2863367585,0.0840975216,0.6623292168,0.6193391607,0.608106788,0.5888801104,0.4648728221,0.4584131861,0.357147802,0.6682920903
0.7141048728,0.7721854042,0.1240556752,0.4424443612,0.996058752,0.7501990984,0.6657238328,0.9005331856,0.9374707226,0.2440625423
0.1411371873,0.2569698272,0.4210825305,0.8035991785,0.5186853774,0.5479748639,0.6545895382,0.8918684434,0.0296649778,0.1811831548
0.0700785036,0.1140703674,0.0869520608,0.0149379634,0.2773086134,0.6935734216,0.9988481272,0.3768115391,0.7719174698,0.5386161907
0.2592270255,0.5369678928,0.53185069,0.4480379188,0.3469327434,0.8545267933,0.3986609132,0.8196988686,0.3776652471,1.1821886226
0.0252283867,0.1394866555,0.670675372,0.2853853402,0.2677464296,0.274312564,0.836451739,0.3181074962,0.6882020686,0.4069399486
0.4392284232,0.8056314428,0.9033046159,0.278130263,0.0908328649,0.2196524007,0.4775986774,0.5606078457,0.0060815745,-0.0103303437
0.3053358534,0.5551900264,0.3499946442,0.4105629647,0.3835332265,0.6282489672,0.850441432,0.3308351256,0.3072513323,1.3260788977
0.7520501423,0.6394046286,0.9347228096,0.2627855743,0.0001749461,0.2684185692,0.4778090838,0.2375789074,0.4171478434,0.4361971292
0.645008525,0.2337861506,0.588921654,0.7035140945,0.5996266919,0.8930874663,0.5071969052,0.6286251285,0.7223020666,0.7257895393
0.8149658984,0.8179196701,0.8839759631,0.3450433601,0.4873817483,0.3334886156,0.6528233419,0.7023154577,0.6243740089,0.695378747
0.5797124704,0.8734524365,0.7440643515,0.1695128567,0.3053587274,0.4919046988,0.7676650937,0.5292985231,0.0455580771,0.1046257365
0.7272944629,0.3010925029,0.8883658704,0.1910307174,0.5366962177,0.744779895,0.4306607716,0.8197057038,0.7803538383,0.654268344
0.8748662234,0.8857174761,0.9188594157,0.9292836755,0.7536969611,0.2562329092,0.5758630947,0.7630189116,0.1621157,1.2124948335
0.994499024,0.573573256,0.9223653408,0.4423194505,0.4997472827,0.3300465393,0.6236820436,0.637270873,0.2694874559,0.4415670042
0.0613027253,0.6274407714,0.2523709514,0.9201778371,0.1794991599,0.133489627,0.8263111697,0.1044146327,0.3259356172,0.4804232098
0.641810362,0.3763443077,0.2172758671,0.1938074609,0.4760813554,0.416332456,0.0806724685,0.5273939717,0.4471434454,0.5435023295
0.5203321725,0.2247916161,0.3130213394,0.8392106648,0.3203224457,0.6818777866,0.7191214614,0.8087501526,0.8606934034,1.5452114938
0.2327185373,0.7102221578,0.1695941454,0.9978521979,0.7207345981,0.1585129273,0.0358844197,0.2152341023,0.9748855524,0.6898205308
0.0119442276,0.3648379121,0.4948895755,0.265757376,0.9696997329,0.7259738212,0.8543440321,0.2439129399,0.2168100743,0.6595694185
0.5730041861,0.6134855606,0.4346817757,0.1282937085,0.2959646488,0.3204186524,0.6713981402,0.2482711801,0.9690629154,1.1329294164
0.6353192381,0.9771733747,0.3408569628,0.6093063998,0.6836904585,0.1126165796,0.6638170313,0.8107910096,0.9858210819,0.5116007141
0.7366521081,0.4852345985,0.9130177125,0.5910458925,0.4176164198,0.0761929018,0.7230988285,0.1206862242,0.5498477589,0.5874429872
0.5738432995,0.6323119284,0.1923180982,0.3801044973,0.6565205769,0.8571010184,0.423915103,0.8449008436,0.9510899403,1.1923793974
0.5133870709,0.6874234797,0.376355509,0.110049351,0.1431495637,0.1925818517,0.2731017738,0.0241795117,0.842865852,0.8403872645
0.9324381344,0.4494636369,0.2794422628,0.0170583195,0.5929440842,0.4448889554,0.996584058,0.3178621962,0.6419385636,0.6023239849
0.0942051563,0.2424677224,0.0046104805,0.1706390593,0.541110486,0.3829306746,0.0195025641,0.2838982831,0.6796910673,0.3677751838
0.8015437367,0.053502742,0.4997329579,0.4452647209,0.5994046069,0.1980195309,0.9848731232,0.2001049976,0.2043999277,0.8108173922
0.5047741186,0.7211923628,0.5809893745,0.9919810458,0.6819247097,0.3050125828,0.2754225644,0.5720552467,0.6910805641,0.8460825241
0.8609737109,0.6347967095,0.5071792921,0.8205339558,0.3620973741,0.4252054898,0.3044256311,0.7132633895,0.2694790209,1.4214024594
0.0187024785,0.8495773859,0.2581019194,0.8044924095,0.4365710525,0.7998372976,0.0916275994,0.2313552378,0.8529503079,0.6567545282
0.3026726295,0.9470637822,0.061536639,0.773880066,0.2996976572,0.2504317014,0.4212950251,0.0649121796,0.2181337817,0.73604818
0.1633114308,0.0548069551,0.9125332642,0.0085267177,0.4803639246,0.5577763457,0.2293074015,0.6349251271,0.8853959559,0.3414340861
0.2418349512,0.394164613,0.7197548401,0.4469380714,0.7970287753,0.2100514167,0.1118638329,0.808109866,0.1558885518,0.8934338039
0.4276935368,0.6147066166,0.1662123666,0.1216499951,0.2192172022,0.5503396602,0.1313294969,0.7491002958,0.9158406221,0.3881585593
0.6917173293,0.4889400145,0.132453567,0.8395111186,0.821609616,0.7793487037,0.5010381403,0.6577298685,0.6294173393,0.7146865779
0.9326423606,0.4035435791,0.2021097294,0.0212466369,0.8090303302,0.7074975424,0.5914632443,0.6308242567,0.0855528957,0.2880441379
0.3927361281,0.4637311432,0.321415793,0.4309608402,0.1792955125,0.2458710461,0.0343690281,0.394515964,0.7685612187,0.7889844214
0.9887425811,0.4657864148,0.8371892238,0.9478024959,0.5769782937,0.45644702,0.9323707666,0.8038546394,0.0318645488,0.8313269108
0.5581580621,0.7365395038,0.1337460341,0.7240626633,0.8126750326,0.801231685,0.6580419414,0.6315395154,0.0116742377,0.3944135098
0.0949060629,0.9628092888,0.75060214,0.345954936,0.1063873702,0.7011811396,0.2458721055,0.5293528112,0.5345917542,1.5438410412
0.8770631897,0.1180000375,0.5096583697,0.6575131324,0.0242067241,0.3413561147,0.8031281329,0.4572417692,0.7771520139,0.3016872629
0.7854323251,0.9813466551,0.8789451393,0.6323524627,0.9725444763,0.5242650342,0.5850243657,0.2693062694,0.8332156171,0.1292659888
0.8036010317,0.9271828298,0.5694849024,0.6838818943,0.4060929343,0.4162463343,0.2980834928,0.8211158062,0.5523386304,0.3208918268
0.1678950892,0.4630466627,0.3777370736,0.8417195747,0.6513527794,0.5721118704,0.0294496629,0.878754367,0.8507212385,0.3330316672
0.3663234548,0.6790535138,0.7677170559,0.4839526517,0.8745379001,0.6763307351,0.3328128574,0.5245469451,0.5712062701,0.6668188494
0.6835675527,0.1986486865,0.0694524484,0.2186009493,0.8304684925,0.5601694272,0.7662668661,0.6387507963,0.5906686366,1.4045322885
0.0121270318,0.3391905802,0.3146246198,0.634730329,0.2843945769,0.3485528915,0.3509173848,0.6182376807,0.9983606876,0.2872460863
0.8215811658,0.6556624377,0.3294595751,0.7985042682,0.1758139745,0.2502784632,0.8727180192,0.430811449,0.4867370279,1.3958536265
0.6187730014,0.7036786472,0.7067781092,0.2436625178,0.0914658767,0.0198468565,0.8018612856,0.2024712118,0.7987707915,0.4426854092
0.3105733154,0.9931157579,0.0436481846,0.9181457902,0.3156723529,0.332684489,0.3775446893,0.5703061435,0.2999369416,0.8796019179
0.9838909489,0.661196411,0.9047957458,0.3607136803,0.8372094865,0.7899991045,0.1052079723,0.1563181264,0.9855018177,0.5205701172
0.8583511247,0.2197562987,0.7626254631,0.1729217835,0.2485561691,0.9415282783,0.5814018303,0.8665187113,0.9898338592,0.7499731932
0.2457609412,0.6030510143,0.4586322955,0.4658517018,0.4607470182,0.6146739557,0.793887052,0.281488415,0.9526288437,0.8554118312
0.3003398106,0.2224507859,0.8999569835,0.3164018481,0.736470489,0.6749943759,0.0877617266,0.8072120481,0.685014996,1.4484889743
0.6840779631,0.2537492384,0.6071425525,0.1633868496,0.6554697695,0.030278824,0.457387483,0.0962310341,0.1340192172,0.0546627487
0.1186779336,0.6194655296,0.7145121791,0.8905126057,0.2669377923,0.4376653317,0.7311465951,0.7124081633,0.6878174483,0.3330450231
0.7625250182,0.653745954,0.1095193039,0.385704322,0.4448584634,0.0261871509,0.9091822776,0.9304568172,0.3130268551,0.2093840251
0.6012738027,0.7594958062,0.5836397418,0.358224159,0.4382286855,0.7091480264,0.6760491933,0.7432646001,0.2528144674,1.0428442606
0.6376423072,0.9069949054,0.7321968963,0.4846338705,0.5702127492,0.4005642156,0.581551103,0.6967156264,0.8411893905,1.0120674575
0.397584539,0.0130302051,0.4343758268,0.258158601,0.8037797055,0.8339628559,0.6250963567,0.6555644259,0.4521380279,0.5135455233
0.4016187677,0.8442002257,0.9872067816,0.964513093,0.080766418,0.7507280475,0.896881786,0.4000158533,0.6192384478,0.4975807649
0.197074612,0.9998007323,0.1395282326,0.4409346449,0.293036336,0.0654013062,0.9370445655,0.6622247126,0.6984405043,0.9356492724
0.2348251544,0.6992040425,0.8586941451,0.7605553188,0.0662130517,0.2578151489,0.6847257157,0.0255897211,0.5302231497,0.1965983915
0.5871406847,0.917223053,0.7052588528,0.0116868689,0.8743188302,0.6510689444,0.7728575335,0.1147827144,0.743830286,0.6289973832
0.3048453569,0.7673476058,0.9658846865,0.6911896188,0.8481806977,0.5318333728,0.2812079674,0.3460549401,0.6870368037,0.2282215291
0.5477603026,0.423033911,0.4433064418,0.8766240218,0.5362764771,0.568772816,0.3108186656,0.47007896,0.1567443967,0.5813679555
0.5032680921,0.3431397763,0.3864005417,0.3934788624,0.1789950977,0.0934142893,0.9503264151,0.622105502,0.2254755222,1.3190835638
0.2963665524,0.9645762789,0.316479153,0.1614137347,0.411707947,0.2850421856,0.8894147363,0.1059859489,0.2353590709,0.6729337624
0.0035185225,0.8180039225,0.3372458369,0.8945520409,0.3146013789,0.1422961092,0.659316892,0.3536076529,0.8151237714,1.1853451486
0.4227273332,0.3117802466,0.8183522977,0.5764203827,0.752736933,0.3697724851,0.3302552452,0.5603196027,0.0233274815,0.580223667
0.6496091309,0.9707349604,0.1064357332,0.2653411524,0.9183469894,0.3624719263,0.9923408274,0.6561322824,0.7154556914,0.716523986
0.1422987237,0.7558777973,0.1607082441,0.5923245088,0.8694279432,0.0422611349,0.9838528947,0.1519312204,0.9195342938,0.5299090109
0.5470666811,0.2826787313,0.2111616128,0.1600487007,0.001156834,0.8558449247,0.3336179886,0.4925003341,0.2307902872,0.382212515
0.5681351165,0.786937345,0.0242537666,0.0564865787,0.2729129302,0.9073951436,0.4406011454,0.3049506954,0.3269605383,0.7253462522
0.0767687087,0.6512757516,0.2842382217,0.6580720799,0.8522780037,0.2990899059,0.1437581171,0.6464528803,0.2379935523,0.9612264474
0.7546078341,0.5066975889,0.5242723127,0.3257800382,0.4051103421,0.7552103619,0.7102799576,0.2294007378,0.766072322,1.0636183478
0.2464412254,0.5198419362,0.8556516499,0.7150839476,0.7071793375,0.9542973445,0.7080412732,0.7683110181,0.0135591449,0.5975546911
0.8276644243,0.90583389,0.4634655011,0.7688285086,0.1044096463,0.4098537652,0.7390688627,0.5477149274,0.9254218533,1.009298712
